0.001138	0.006883	-0.023510	0.000656	0.000104	0.001259	-0.001373	-0.000108	0.001454	0.000638	0.001830	0.001396	0.003098	0.002658	-0.000697	0.001639	-0.001487	-0.000811	-0.000809	0.000490	0.000912	-0.000147	-0.000544	-0.000399	-0.000445	-0.000413	-0.000574	-0.000805	-0.000779	-0.000670	-0.000612	0.000273	-0.000429	0.001195	-1.456738E-5
0.000158	0.016096	-0.021863	0.000647	-3.860826E-5	0.001884	-0.001058	0.000347	0.001672	0.000355	0.000722	0.000887	0.002573	0.003553	-0.000861	0.001934	-0.001426	-0.000585	-0.000356	-0.000274	0.000274	-0.000446	-0.000775	-4.400923E-7	2.045338E-6	-0.000367	-0.000796	-0.000345	-0.000295	-0.000774	-0.000691	-0.000172	-0.001820	-0.000547	-0.001611
-0.001208	0.022390	-0.023702	0.000251	-0.000367	0.001909	-0.000390	0.001000	0.001867	-6.886045E-5	-0.000326	0.000804	0.002080	0.004050	-0.000889	0.001497	-0.001098	-7.591278E-5	0.000605	-0.000883	-0.000205	-0.000302	-0.000808	0.000508	0.000731	-0.000454	-0.000920	-7.619953E-5	-0.000229	-0.001471	-0.000865	-0.000522	-0.001482	-0.000787	-0.001365
-0.002097	0.017040	-0.026870	-7.035905E-5	-0.000604	0.001397	0.000436	0.001520	0.001973	-0.000378	-0.000910	0.001168	0.001894	0.003890	-0.000648	0.000381	-0.000698	0.000462	0.001599	-0.000954	-0.000244	0.000171	-0.000726	0.000875	0.001256	-0.000490	-0.000830	3.614314E-6	-0.000492	-0.002595	-0.000660	-0.000598	1.700356E-5	0.000315	1.436223E-5
-0.002108	0.014471	-0.027913	-0.000323	-0.000699	0.000725	0.000899	0.001551	0.001860	-0.000859	-0.001215	0.001423	0.001858	0.002999	-0.000424	-0.000923	-0.000183	0.000623	0.001910	-0.000607	-9.246331E-5	0.000552	-0.000564	0.001059	0.001279	-0.000253	-0.000659	7.605043E-5	-0.000644	-0.003362	5.328912E-5	-0.000441	0.001271	0.001532	0.000891
-0.001529	0.019663	-0.027563	-0.000560	-0.000720	0.000190	0.000853	0.001164	0.001555	-0.001512	-0.001367	0.001363	0.001878	0.001916	-0.000437	-0.001781	0.000329	0.000330	0.001295	-0.000131	3.043543E-5	0.000733	-0.000346	0.001048	0.000721	0.000179	-0.000595	9.325292E-5	-0.000469	-0.003340	0.000924	-0.000156	0.001171	0.001529	0.000158
-0.000996	0.018582	-0.027980	-0.000586	-0.000708	-0.000119	0.000665	0.000749	0.001210	-0.001874	-0.001239	0.001430	0.002042	0.001447	-0.000567	-0.001830	0.000584	-6.143110E-5	0.000273	0.000239	0.000180	0.000995	-0.000129	0.000801	-0.000302	0.000445	-0.000684	-0.000110	-0.000140	-0.002762	0.001429	0.000172	-0.000460	-0.000176	-0.001969
-0.000944	0.008000	-0.028526	-0.000436	-0.000717	-0.000178	0.000531	0.000511	0.000902	-0.001821	-0.000923	0.001900	0.002250	0.001768	-0.000675	-0.001195	0.000634	-0.000184	-0.000408	0.000315	0.000364	0.001465	2.607352E-5	0.000416	-0.001396	0.000289	-0.000851	-0.000387	0.000115	-0.001917	0.001294	0.000393	-0.002928	-0.002927	-0.004320
-0.001288	0.004252	-0.028174	-0.000545	-0.000812	1.460698E-5	0.000225	0.000356	0.000581	-0.001767	-0.000768	0.002441	0.002209	0.002283	-0.000812	-0.000326	0.000806	3.173452E-5	-0.000383	8.135975E-5	0.000459	0.001912	5.488821E-5	0.000101	-0.002056	-0.000211	-0.000973	-0.000386	0.000194	-0.000879	0.000672	0.000311	-0.004981	-0.005321	-0.005596
-0.001556	0.013447	-0.028356	-0.001062	-0.000941	0.000364	-0.000318	0.000222	0.000219	-0.001912	-0.000871	0.002678	0.001831	0.002406	-0.000977	0.000348	0.001226	0.000469	0.000244	-0.000128	0.000525	0.002121	-0.000114	-8.091954E-5	-0.002079	-0.000763	-0.000915	-4.757536E-5	2.051280E-5	0.000131	1.270127E-5	-0.000112	-0.005353	-0.005981	-0.005034
-0.001309	0.019736	-0.029884	-0.001508	-0.000956	0.000685	-0.000697	0.000184	-0.000124	-0.001964	-0.000995	0.002645	0.001297	0.002107	-0.001005	0.000628	0.001705	0.000954	0.001087	8.737276E-5	0.000771	0.002093	-0.000465	-0.000245	-0.001674	-0.001073	-0.000629	0.000342	-0.000389	0.000774	-0.000266	-0.000661	-0.003573	-0.004396	-0.002797
-0.000514	0.012974	-0.030579	-0.001452	-0.000808	0.000797	-0.000574	0.000233	-0.000396	-0.001822	-0.001058	0.002432	0.000724	0.001648	-0.000858	0.000549	0.002102	0.001231	0.001607	0.000687	0.001118	0.001801	-0.000803	-0.000433	-0.001135	-0.000965	-0.000262	0.000570	-0.000771	0.001071	-9.263449E-5	-0.001061	-0.000470	-0.001339	4.931842E-5
0.000419	0.004297	-0.029167	-0.001097	-0.000622	0.000567	-0.000100	0.000233	-0.000582	-0.001850	-0.001235	0.001942	0.000117	0.001222	-0.000734	0.000279	0.002448	0.001087	0.001379	0.001182	0.001173	0.001143	-0.000869	-0.000543	-0.000605	-0.000477	-8.166571E-5	0.000615	-0.000820	0.001316	0.000208	-0.001172	0.002308	0.001555	0.002150
0.000947	0.004023	-0.028144	-0.000847	-0.000521	-5.050368E-5	0.000378	0.000140	-0.000644	-0.002247	-0.001523	0.001260	-0.000334	0.000992	-0.000718	1.318636E-5	0.002680	0.000616	0.000494	0.001178	0.000761	0.000248	-0.000616	-0.000543	-0.000214	7.594922E-5	-0.000206	0.000422	-0.000580	0.001462	0.000214	-0.001014	0.003373	0.002794	0.002665
0.000789	0.005612	-0.029784	-0.000716	-0.000503	-0.000885	0.000689	3.587880E-5	-0.000527	-0.002695	-0.001651	0.000789	-0.000295	0.001079	-0.000592	-0.000140	0.002606	0.000200	-0.000452	0.000730	0.000169	-0.000494	-0.000306	-0.000586	-0.000172	0.000289	-0.000491	-8.867737E-5	-0.000372	0.001138	-0.000207	-0.000727	0.002348	0.001888	0.001594
9.695883E-5	0.002387	-0.032482	-0.000512	-0.000529	-0.001521	0.000724	-4.836279E-5	-0.000254	-0.002891	-0.001534	0.000738	0.000274	0.001361	-0.000154	-0.000192	0.002209	0.000117	-0.000915	0.000174	-0.000238	-0.000829	-0.000277	-0.000807	-0.000546	1.270764E-5	-0.000706	-0.000752	-0.000349	0.000358	-0.000805	-0.000565	-7.251466E-5	-0.000468	-0.000432
-0.000690	0.000590	-0.033683	-0.000226	-0.000615	-0.001564	0.000393	-0.000129	8.240644E-5	-0.002934	-0.001425	0.000841	0.000998	0.001555	0.000484	-0.000189	0.001712	0.000298	-0.000848	-0.000169	-0.000357	-0.000828	-0.000650	-0.001154	-0.001067	-0.000540	-0.000744	-0.001258	-0.000394	-0.000326	-0.001200	-0.000740	-0.002484	-0.002827	-0.002425
-0.001137	0.004442	-0.033358	0.000102	-0.000746	-0.001014	-7.058209E-5	-9.285014E-5	0.000445	-0.002949	-0.001499	0.000850	0.001475	0.001629	0.001066	-0.000126	0.001280	0.000518	-0.000529	-0.000122	-0.000233	-0.000631	-0.001242	-0.001463	-0.001289	-0.001023	-0.000661	-0.001520	-0.000400	-0.000482	-0.001208	-0.001197	-0.003425	-0.003740	-0.003289
-0.001046	0.005720	-0.032279	0.000579	-0.000809	-0.000316	-0.000123	0.000240	0.000869	-0.002832	-0.001638	0.000923	0.001578	0.001842	0.001441	1.797490E-5	0.000897	0.000654	-0.000199	0.000260	7.920999E-5	-0.000288	-0.001694	-0.001579	-0.000898	-0.001220	-0.000593	-0.001667	-0.000371	-0.000150	-0.000955	-0.001600	-0.002241	-0.002568	-0.002348
-0.000523	-0.000214	-0.030182	0.001133	-0.000692	-3.485135E-5	0.000467	0.000811	0.001326	-0.002630	-0.001717	0.001261	0.001360	0.002272	0.001512	0.000197	0.000586	0.000698	2.265622E-5	0.000632	0.000406	9.229423E-5	-0.001693	-0.001391	0.000118	-0.001107	-0.000677	-0.001688	-0.000238	0.000495	-0.000739	-0.001625	0.000400	8.085956E-5	5.596345E-5
8.322377E-5	-0.003771	-0.027907	0.001324	-0.000406	-0.000437	0.001234	0.001280	0.001662	-0.002711	-0.001785	0.001706	0.000954	0.002606	0.001191	0.000314	0.000486	0.000700	7.442132E-5	0.000610	0.000516	0.000304	-0.001202	-0.000924	0.001428	-0.000795	-0.000952	-0.001430	0.000112	0.001320	-0.000768	-0.001214	0.002947	0.002677	0.002593
0.000353	0.001925	-0.028030	0.000859	-7.028541E-5	-0.001305	0.001505	0.001328	0.001703	-0.003257	-0.001859	0.001976	0.000639	0.002535	0.000589	0.000311	0.000630	0.000776	1.762651E-5	0.000160	0.000437	0.000315	-0.000534	-0.000448	0.002402	-0.000482	-0.001264	-0.000948	0.000576	0.001982	-0.000974	-0.000536	0.004026	0.003705	0.003747
1.032633E-5	0.007785	-0.030932	8.210975E-5	0.000153	-0.002083	0.001064	0.000880	0.001385	-0.003909	-0.001857	0.002010	0.000716	0.002130	7.203560E-5	0.000196	0.000860	0.001041	3.567328E-5	-0.000363	0.000487	0.000339	-0.000131	-0.000335	0.002446	-0.000349	-0.001343	-0.000528	0.000881	0.002034	-0.001063	0.000165	0.003180	0.002545	0.002748
-0.000896	0.004106	-0.033280	-0.000418	8.088106E-5	-0.002276	0.000175	5.007828E-5	0.000774	-0.004222	-0.001830	0.001834	0.001189	0.001650	-8.012978E-5	2.480539E-6	0.001044	0.001399	0.000206	-0.000622	0.000839	0.000506	-0.000186	-0.000682	0.001510	-0.000411	-0.001041	-0.000300	0.000902	0.001471	-0.000797	0.000643	0.000918	-0.000251	-6.890004E-7
-0.001968	-0.003691	-0.032618	-0.000485	-0.000404	-0.001867	-0.000769	-0.000955	3.210037E-5	-0.004139	-0.001985	0.001378	0.001728	0.001230	4.305905E-5	-0.000216	0.001191	0.001531	0.000387	-0.000602	0.001264	0.000658	-0.000479	-0.001144	0.000226	-0.000513	-0.000466	-0.000112	0.000746	0.000788	-0.000230	0.000733	-0.001627	-0.003290	-0.003084
-0.002627	-0.006222	-0.030603	-0.000395	-0.001188	-0.001364	-0.001403	-0.001831	-0.000618	-0.003804	-0.002334	0.000715	0.002023	0.000881	0.000165	-0.000361	0.001275	0.001199	0.000457	-0.000517	0.001421	0.000562	-0.000595	-0.001218	-0.000591	-0.000511	0.000124	0.000172	0.000523	0.000365	0.000331	0.000476	-0.003188	-0.005013	-0.004767
-0.002426	-0.005255	-0.029756	-0.000397	-0.001903	-0.001363	-0.001472	-0.002294	-0.000997	-0.003274	-0.002591	0.000207	0.002022	0.000601	0.000149	-0.000337	0.001159	0.000485	0.000516	-0.000567	0.001217	0.000165	-0.000284	-0.000677	-0.000604	-0.000401	0.000520	0.000500	0.000295	0.000167	0.000605	0.000111	-0.002986	-0.004472	-0.004016
-0.001348	-0.006162	-0.030012	-0.000594	-0.002169	-0.001986	-0.001092	-0.002295	-0.001101	-0.002694	-0.002543	0.000116	0.001785	0.000321	4.613807E-6	-0.000134	0.000797	-0.000300	0.000713	-0.000834	0.000768	-0.000427	0.000359	0.000273	-0.000130	-0.000242	0.000632	0.000773	0.000249	0.000109	0.000568	-0.000126	-0.001200	-0.001849	-0.001261
0.000120	-0.006141	-0.030311	-0.001051	-0.001872	-0.002755	-0.000765	-0.002018	-0.001096	-0.002420	-0.002295	0.000253	0.001331	-4.268669E-5	-0.000244	0.000159	0.000330	-0.000853	0.000998	-0.001242	0.000236	-0.001025	0.000978	0.001121	0.000201	-4.013895E-5	0.000477	0.000897	0.000598	0.000225	0.000429	-0.000152	0.001157	0.001618	0.001852
0.001234	-0.001744	-0.030527	-0.001653	-0.001203	-0.003005	-0.000863	-0.001653	-0.001142	-0.002610	-0.002062	0.000272	0.000744	-0.000345	-0.000537	0.000417	-9.862707E-5	-0.000977	0.001195	-0.001534	-0.000173	-0.001311	0.001182	0.001341	-5.445820E-5	0.000240	0.000155	0.000665	0.001234	0.000350	0.000425	9.821358E-6	0.002862	0.004300	0.003576
0.001461	0.001374	-0.029960	-0.001999	-0.000510	-0.002448	-0.001213	-0.001269	-0.001251	-0.002921	-0.001923	0.000129	0.000224	-0.000229	-0.000753	0.000523	-0.000480	-0.000620	0.001217	-0.001437	-0.000253	-0.000976	0.000795	0.000745	-0.000822	0.000592	-0.000186	-6.451878E-5	0.001718	9.045912E-5	0.000604	0.000287	0.003045	0.004973	0.003097
0.000833	-0.002089	-0.027097	-0.001808	-0.000115	-0.001426	-0.001393	-0.000914	-0.001339	-0.002898	-0.001899	1.426264E-6	-8.386030E-5	0.000435	-0.000878	0.000399	-0.000802	5.119588E-5	0.001065	-0.000939	-2.979708E-5	-7.323455E-5	1.631232E-7	-0.000305	-0.001495	0.000957	-0.000443	-0.001015	0.001699	-0.000653	0.000783	0.000512	0.001491	0.003349	0.000794
-9.551298E-5	-0.006346	-0.022851	-0.001341	-0.000163	-0.000646	-0.001278	-0.000668	-0.001345	-0.002488	-0.002038	-2.689224E-5	-0.000191	0.001282	-0.001103	7.610405E-5	-0.000951	0.000693	0.000751	-0.000337	0.000211	0.000896	-0.000774	-0.001084	-0.001377	0.001232	-0.000577	-0.001605	0.001175	-0.001485	0.000716	0.000448	-0.001174	0.000217	-0.002129
-0.000667	-0.004489	-0.020963	-0.001093	-0.000537	-0.000614	-0.001078	-0.000518	-0.001271	-0.001938	-0.002287	3.995967E-5	-0.000138	0.001806	-0.001569	-0.000269	-0.000845	0.001039	0.000374	4.326590E-5	0.000260	0.001401	-0.001158	-0.001063	-0.000302	0.001265	-0.000541	-0.001545	0.000353	-0.001995	0.000352	-8.239798E-6	-0.003561	-0.002827	-0.004222
-0.000580	-0.001302	-0.023094	-0.001163	-0.000924	-0.001187	-0.000994	-0.000326	-0.001144	-0.001446	-0.002473	0.000261	8.619619E-5	0.001838	-0.002101	-0.000422	-0.000532	0.001086	0.000164	0.000117	0.000220	0.001310	-0.001080	-0.000302	0.001130	0.000932	-0.000270	-0.001118	-0.000503	-0.002126	-6.671594E-5	-0.000683	-0.004178	-0.004107	-0.004459
-4.854609E-5	-0.004809	-0.026264	-0.001228	-0.001059	-0.001680	-0.001077	1.890107E-5	-0.000982	-0.001168	-0.002540	0.000616	0.000425	0.001567	-0.002353	-0.000318	-8.964255E-5	0.000987	0.000275	1.115695E-7	0.000280	0.000883	-0.000740	0.000645	0.002007	0.000298	0.000209	-0.000805	-0.001076	-0.001995	-0.000213	-0.001262	-0.002422	-0.002811	-0.002748
0.000440	-0.012046	-0.027014	-0.001034	-0.000906	-0.001480	-0.001313	0.000470	-0.000788	-0.001300	-0.002625	0.000866	0.000717	0.001256	-0.002145	-9.612720E-5	0.000459	0.000859	0.000589	-0.000144	0.000436	0.000490	-0.000421	0.001176	0.001823	-0.000334	0.000692	-0.000842	-0.001148	-0.001723	7.766456E-6	-0.001522	0.000935	0.000466	8.841932E-5
0.000547	-0.014645	-0.025345	-0.000622	-0.000633	-0.000633	-0.001572	0.000886	-0.000545	-0.001831	-0.002818	0.000825	0.000892	0.001107	-0.001554	2.777794E-5	0.001026	0.000745	0.000864	-0.000176	0.000558	0.000429	-0.000331	0.001007	0.000778	-0.000619	0.000891	-0.001149	-0.000865	-0.001591	0.000343	-0.001427	0.004194	0.004028	0.002853
0.000346	-0.012682	-0.022942	-0.000150	-0.000440	0.000171	-0.001593	0.001106	-0.000264	-0.002355	-0.002998	0.000669	0.001063	0.001229	-0.000774	-6.371906E-5	0.001421	0.000667	0.000997	-2.515999E-5	0.000589	0.000795	-0.000514	0.000296	-0.000470	-0.000434	0.000629	-0.001443	-0.000641	-0.001924	0.000400	-0.001121	0.005732	0.006054	0.004572
0.000212	-0.012047	-0.020556	0.000169	-0.000443	0.000205	-0.001256	0.000984	-6.574001E-5	-0.002450	-0.003048	0.000719	0.001334	0.001550	-4.836492E-5	-0.000311	0.001541	0.000601	0.001015	0.000234	0.000546	0.001371	-0.000830	-0.000492	-0.001288	4.722750E-5	-5.451121E-5	-0.001345	-0.000700	-0.002588	-1.586481E-5	-0.000886	0.004928	0.005670	0.004805
0.000455	-0.013389	-0.018937	4.920707E-5	-0.000644	-0.000629	-0.000804	0.000477	-0.000132	-0.002143	-0.003046	0.001006	0.001621	0.001862	0.000378	-0.000507	0.001507	0.000475	0.000934	0.000420	0.000431	0.001755	-0.001022	-0.000898	-0.001419	0.000491	-0.000917	-0.000696	-0.000903	-0.002955	-0.000706	-0.000995	0.002576	0.003488	0.003776
0.001012	-0.014249	-0.019256	-0.000596	-0.000924	-0.001671	-0.000555	-0.000212	-0.000505	-0.001775	-0.003124	0.001287	0.001760	0.002086	0.000440	-0.000431	0.001512	0.000290	0.000782	0.000434	0.000300	0.001749	-0.000909	-0.000796	-0.001067	0.000602	-0.001611	0.000117	-0.001029	-0.002594	-0.001193	-0.001451	0.000471	0.001267	0.002342
0.001476	-0.017123	-0.020602	-0.001385	-0.001101	-0.002020	-0.000464	-0.000713	-0.000937	-0.001571	-0.003259	0.001371	0.001683	0.002386	0.000351	-3.868340E-5	0.001610	0.000191	0.000683	0.000353	0.000284	0.001547	-0.000522	-0.000432	-0.000650	0.000285	-0.001850	0.000394	-0.001025	-0.001758	-0.001076	-0.001936	0.000198	0.000753	0.001547
0.001431	-0.024556	-0.019939	-0.001772	-0.001066	-0.001286	-0.000202	-0.000796	-0.001019	-0.001571	-0.003333	0.001209	0.001415	0.002854	0.000375	0.000440	0.001719	0.000312	0.000748	0.000296	0.000411	0.001449	-7.910267E-5	-0.000151	-0.000390	-0.000277	-0.001593	-0.000155	-0.000908	-0.001026	-0.000378	-0.002067	0.001907	0.002400	0.001885
0.000802	-0.030538	-0.016575	-0.001636	-0.000881	1.606792E-5	0.000385	-0.000581	-0.000500	-0.001817	-0.003276	0.000791	0.001023	0.003238	0.000527	0.000653	0.001731	0.000613	0.000932	0.000261	0.000527	0.001508	0.000179	-8.311087E-5	-0.000144	-0.000725	-0.001069	-0.001080	-0.000681	-0.000747	0.000421	-0.001719	0.004167	0.004966	0.002912
-9.003514E-5	-0.027708	-0.013882	-0.001336	-0.000731	0.000828	0.001094	-0.000399	0.000475	-0.002283	-0.003061	0.000227	0.000673	0.003186	0.000610	0.000427	0.001524	0.000925	0.001120	0.000167	0.000519	0.001537	0.000140	-0.000109	0.000361	-0.000805	-0.000590	-0.001662	-0.000430	-0.000946	0.000730	-0.001049	0.005069	0.006386	0.003617
-0.000766	-0.019917	-0.014672	-0.001198	-0.000769	0.000424	0.001591	-0.000512	0.001411	-0.002727	-0.002701	-0.000147	0.000593	0.002674	0.000499	-8.524900E-5	0.001008	0.001123	0.001306	-3.583584E-5	0.000518	0.001370	-9.527618E-5	-2.920333E-5	0.001150	-0.000569	-0.000325	-0.001554	-0.000310	-0.001399	0.000321	-0.000332	0.003630	0.005256	0.003179
-0.000911	-0.017340	-0.017578	-0.001234	-0.001016	-0.000948	0.001611	-0.000960	0.001746	-0.002876	-0.002346	-2.112304E-5	0.000875	0.002050	0.000239	-0.000528	0.000261	0.001163	0.001537	-0.000336	0.000730	0.000991	-0.000245	0.000277	0.001927	-0.000286	-0.000242	-0.000941	-0.000342	-0.001627	-0.000496	0.000180	0.000393	0.001800	0.001482
-0.000540	-0.021788	-0.019863	-0.001327	-0.001359	-0.002233	0.001028	-0.001548	0.001237	-0.002713	-0.002233	0.000542	0.001358	0.001699	-5.961461E-5	-0.000608	-0.000440	0.001052	0.001748	-0.000662	0.001130	0.000537	-1.159900E-5	0.000782	0.002322	-0.000176	-0.000216	-0.000329	-0.000398	-0.001167	-0.001121	0.000344	-0.003011	-0.002319	-0.000841
8.434961E-5	-0.026569	-0.021006	-0.001387	-0.001587	-0.002415	1.104338E-5	-0.001945	0.000170	-0.002360	-0.002382	0.001191	0.001795	0.001770	-0.000285	-0.000279	-0.000848	0.000847	0.001796	-0.000850	0.001484	0.000256	0.000659	0.001305	0.002150	-0.000266	-0.000149	-0.000263	-0.000460	-0.000138	-0.001118	0.000197	-0.004915	-0.005126	-0.002781
0.000657	-0.028262	-0.021630	-0.001317	-0.001493	-0.001325	-0.000923	-0.001905	-0.000797	-0.001792	-0.002451	0.001674	0.002060	0.002120	-0.000314	0.000246	-0.000965	0.000664	0.001620	-0.000716	0.001579	0.000359	0.001453	0.001589	0.001478	-0.000431	-3.414325E-5	-0.000959	-0.000678	0.000694	-0.000509	-6.865495E-5	-0.004644	-0.005604	-0.003595
